======================================================================
  MEV INSURANCE — ECONOMIC REPORT
  2026-05-12 11:44:28
======================================================================

──────────────────────────────────────────────────────────────────────
  EVOLUZIONE POOL (ogni 2 min)
──────────────────────────────────────────────────────────────────────
       Ora         MEVI Pool        ETH Pool
  06:39:56    68.24 USDC →    1.7813 MEVI  | att: NO
  06:40:21    87.34 USDC →    2.1604 MEVI  | att: NO
  06:40:47    57.85 USDC →    1.3391 MEVI  | att: NO
  06:41:13    86.27 USDC →    1.8881 MEVI  | att: NO
  06:41:38    72.56 USDC →    1.5191 MEVI  | att: NO
  06:42:04    81.77 USDC →    1.6119 MEVI  | att: SI  perdita: 0.0091  rimborso: NON ASSICURATO
  06:42:29    54.45 USDC →    1.0275 MEVI  | att: NO
  06:42:55    72.28 USDC →    1.2906 MEVI  | att: NO
  06:43:21    63.98 USDC →    1.0931 MEVI  | att: NO
  06:43:46    75.67 USDC →    1.2411 MEVI  | att: NO
  06:44:13    90.61 USDC →    1.4040 MEVI  | att: NO
  06:44:39    55.28 USDC →    0.8201 MEVI  | att: NO
  06:45:05    73.82 USDC →    1.0391 MEVI  | att: NO
  06:45:30    53.43 USDC →    0.7283 MEVI  | att: NO
  06:45:56    74.42 USDC →    0.9697 MEVI  | att: NO
  06:46:21    87.14 USDC →    1.0812 MEVI  | att: NO
  06:46:47    57.14 USDC →    0.6823 MEVI  | att: NO
  06:47:13    83.63 USDC →    0.9599 MEVI  | att: NO
  06:47:38    54.75 USDC →    0.6043 MEVI  | att: NO
  06:48:03    68.06 USDC →    0.7233 MEVI  | att: NO
  06:48:29    79.69 USDC →    0.8105 MEVI  | att: SI  perdita: 0.0033  rimborso: NON ASSICURATO
  06:48:54    60.41 USDC →    0.5937 MEVI  | att: NO
  06:49:20    90.69 USDC →   76.0271 MEVI  | att: NO
  06:49:45    65.48 USDC →   55.1508 MEVI  | att: SI  perdita: 2.0817  rimborso: NON ASSICURATO
  06:50:12    62.30 USDC →   61.5333 MEVI  | att: NO
  06:50:38    84.91 USDC →   83.4921 MEVI  | att: NO
  06:51:03    58.60 USDC →   41.9408 MEVI  | att: NO
  06:51:29    76.90 USDC →   53.9252 MEVI  | att: NO
  06:51:55    83.45 USDC →   65.2140 MEVI  | att: NO
  06:52:20    85.03 USDC →   71.4317 MEVI  | att: NO
  06:52:46    73.41 USDC →   72.3478 MEVI  | att: NO
  06:53:11    81.42 USDC →   57.0549 MEVI  | att: NO
  06:53:35    72.70 USDC →   53.0411 MEVI  | att: NO
  06:53:58    53.64 USDC →   39.0439 MEVI  | att: NO
  06:54:25    90.98 USDC →   74.8749 MEVI  | att: NO
  06:54:50    78.91 USDC →   77.6840 MEVI  | att: NO
  06:55:16    93.19 USDC →   91.4849 MEVI  | att: NO
  06:55:43    65.34 USDC →   45.7232 MEVI  | att: NO
  06:56:08    58.78 USDC →   44.8074 MEVI  | att: NO
  06:56:33    63.97 USDC →   47.5241 MEVI  | att: NO
  06:56:59    91.40 USDC →   77.1704 MEVI  | att: NO
  06:57:25    66.40 USDC →   65.5298 MEVI  | att: NO
  06:57:50    76.74 USDC →   54.0330 MEVI  | att: NO
  06:58:15    53.51 USDC →   38.2154 MEVI  | att: NO
  06:58:41    70.00 USDC →   50.0564 MEVI  | att: NO
  06:59:07    95.61 USDC →   70.3877 MEVI  | att: NO
  06:59:32    85.54 USDC →   70.1972 MEVI  | att: NO
  06:59:58    93.67 USDC →   91.9475 MEVI  | att: NO
  07:00:23    76.94 USDC →   53.9791 MEVI  | att: NO
  07:00:48    54.01 USDC →   39.7402 MEVI  | att: NO
  07:01:14    88.84 USDC →   68.4371 MEVI  | att: NO
  07:01:41    55.46 USDC →   46.6321 MEVI  | att: NO
  07:02:07    98.35 USDC →   96.4528 MEVI  | att: NO
  07:02:32    99.04 USDC →   97.1163 MEVI  | att: NO
  07:02:58    93.03 USDC →   63.1528 MEVI  | att: NO
  07:03:24    93.28 USDC →   71.7642 MEVI  | att: NO
  07:03:49    63.75 USDC →   46.9464 MEVI  | att: NO
  07:04:15    66.94 USDC →   51.8374 MEVI  | att: NO
  07:04:41    88.51 USDC →   82.1653 MEVI  | att: NO
  07:05:06    71.96 USDC →   68.3473 MEVI  | att: NO
  07:05:32    69.10 USDC →   68.1581 MEVI  | att: NO
  07:05:57    56.64 USDC →   42.2165 MEVI  | att: NO
  07:07:34    56.08 USDC →   53.3005 MEVI  | att: NO
  07:08:12    65.38 USDC →   64.5361 MEVI  | att: NO
  07:09:34    84.20 USDC →   50.2736 MEVI  | att: NO
  07:09:59    92.05 USDC →   82.9630 MEVI  | att: NO
  07:10:22    96.16 USDC →   94.3455 MEVI  | att: NO
  07:10:47    90.45 USDC →   85.7538 MEVI  | att: NO
  07:11:12    87.90 USDC →   61.5449 MEVI  | att: NO
  07:11:38    76.75 USDC →   64.7862 MEVI  | att: NO
  07:12:03    98.30 USDC →   78.3274 MEVI  | att: NO
  07:12:29    62.80 USDC →   52.7524 MEVI  | att: NO
  07:12:55    53.14 USDC →   50.0839 MEVI  | att: NO
  07:13:20    65.60 USDC →   64.7505 MEVI  | att: NO
  07:13:46    84.42 USDC →   60.1222 MEVI  | att: NO
  07:14:10    96.53 USDC →   76.9181 MEVI  | att: NO
  07:14:35    97.24 USDC →   84.0064 MEVI  | att: NO
  07:15:00    50.90 USDC →   43.8990 MEVI  | att: SI  perdita: 1.6773  rimborso: NON ASSICURATO
  07:15:26    80.85 USDC →   52.2661 MEVI  | att: SI  perdita: 2.7202  rimborso: NON ASSICURATO
  07:15:52    54.44 USDC →   29.0217 MEVI  | att: NO
  07:16:17    56.83 USDC →   43.3477 MEVI  | att: NO
  07:16:43    64.97 USDC →   54.9911 MEVI  | att: NO
  07:17:08    55.88 USDC →   50.2214 MEVI  | att: NO
  07:17:34    87.61 USDC →   57.1996 MEVI  | att: NO
  07:18:00    57.32 USDC →   54.4819 MEVI  | att: SI  perdita: 2.1885  rimborso: NON ASSICURATO
  07:18:25    83.13 USDC →   56.2075 MEVI  | att: SI  perdita: 1.8954  rimborso: NON ASSICURATO
  07:18:51    57.77 USDC →   40.9240 MEVI  | att: NO
  07:19:16    62.47 USDC →   53.3554 MEVI  | att: SI  perdita: 2.0285  rimborso: NON ASSICURATO
  07:19:42    93.61 USDC →   81.0622 MEVI  | att: NO
  07:20:08    80.24 USDC →   73.0239 MEVI  | att: NO
  07:20:32    92.44 USDC →   93.4018 MEVI  | att: NO
  07:20:57    50.51 USDC →   37.0612 MEVI  | att: NO
  07:21:23    53.19 USDC →   41.0447 MEVI  | att: NO
  07:21:48    84.11 USDC →   73.1212 MEVI  | att: NO
  07:22:14    98.68 USDC →   91.4963 MEVI  | att: NO
  07:22:39    84.30 USDC →   79.7090 MEVI  | att: SI  perdita: 3.1933  rimborso: NON ASSICURATO
  07:23:03    91.67 USDC →   63.6878 MEVI  | att: NO
  07:23:29    95.07 USDC →   73.4967 MEVI  | att: NO
  07:23:54    59.37 USDC →   50.0073 MEVI  | att: NO
  07:24:20    96.14 USDC →   83.8782 MEVI  | att: NO
  07:24:46    63.10 USDC →   57.6368 MEVI  | att: NO
  07:25:11    95.14 USDC →   86.7414 MEVI  | att: SI  perdita: 3.4105  rimborso: NON ASSICURATO
  07:25:36    55.98 USDC →   39.2560 MEVI  | att: NO
  07:26:03    62.99 USDC →   44.7434 MEVI  | att: NO
  07:26:28    99.18 USDC →   72.5550 MEVI  | att: SI  perdita: 2.5475  rimborso: NON ASSICURATO
  07:26:54    53.60 USDC →   45.3150 MEVI  | att: NO
  07:27:19    77.17 USDC →   65.5247 MEVI  | att: NO
  07:27:45    94.25 USDC →   80.5442 MEVI  | att: NO
  07:28:09    81.73 USDC →   54.0243 MEVI  | att: NO
  07:28:35    99.17 USDC →   78.0619 MEVI  | att: NO
  07:29:00    84.30 USDC →   71.3769 MEVI  | att: NO
  07:29:25    81.29 USDC →   76.6521 MEVI  | att: NO
  07:29:51    81.95 USDC →   77.3550 MEVI  | att: NO
  07:30:16    68.19 USDC →   64.1733 MEVI  | att: NO
  07:30:40    60.87 USDC →   42.7005 MEVI  | att: NO
  07:31:06    84.46 USDC →   64.3466 MEVI  | att: SI  perdita: 2.3069  rimborso: NON ASSICURATO
  07:31:33    83.18 USDC →   64.8769 MEVI  | att: NO
  07:31:59    75.43 USDC →   43.9038 MEVI  | att: NO
  07:32:23    88.20 USDC →   70.3231 MEVI  | att: NO
  07:32:48    84.28 USDC →   82.8829 MEVI  | att: NO
  07:33:14    85.19 USDC →   61.1807 MEVI  | att: NO
  07:33:40    72.83 USDC →   58.3879 MEVI  | att: SI  perdita: 2.1488  rimborso: NON ASSICURATO
  07:34:04    65.01 USDC →   54.9148 MEVI  | att: NO
  07:34:31    52.93 USDC →   46.8896 MEVI  | att: NO
  07:34:56    65.53 USDC →   64.6823 MEVI  | att: NO
  07:35:21    54.63 USDC →   38.6253 MEVI  | att: NO
  07:35:46    81.57 USDC →   67.3967 MEVI  | att: NO
  07:36:12    71.84 USDC →   62.5557 MEVI  | att: NO
  07:36:37    98.10 USDC →   91.4205 MEVI  | att: NO
  07:37:05    96.00 USDC →   94.1915 MEVI  | att: NO
  07:37:30    90.23 USDC →   88.6306 MEVI  | att: NO
  07:37:55    78.53 USDC →   54.7069 MEVI  | att: NO
  07:38:21    81.24 USDC →   65.1668 MEVI  | att: NO
  07:38:47    90.61 USDC →   69.1091 MEVI  | att: NO
  07:39:10    76.49 USDC →   63.4151 MEVI  | att: NO
  07:39:35    72.86 USDC →   69.8572 MEVI  | att: NO
  07:40:26    60.28 USDC →   48.5349 MEVI  | att: NO
  07:40:52    77.57 USDC →   67.7411 MEVI  | att: NO
  07:41:17    68.20 USDC →   61.0516 MEVI  | att: NO
  07:41:42    99.76 USDC →   93.3817 MEVI  | att: NO
  07:42:08    75.89 USDC →   74.7554 MEVI  | att: NO
  07:42:35    75.24 USDC →   49.5182 MEVI  | att: NO
  07:43:00    68.33 USDC →   52.4852 MEVI  | att: NO
  07:43:26    97.84 USDC →   79.5930 MEVI  | att: NO
  07:43:49    54.62 USDC →   44.0215 MEVI  | att: NO
  07:44:14    64.41 USDC →   55.3749 MEVI  | att: NO
  07:44:39    72.18 USDC →   45.8919 MEVI  | att: NO
  07:45:05    64.77 USDC →   48.1247 MEVI  | att: NO
  07:45:28    95.70 USDC →   73.9114 MEVI  | att: NO
  07:45:54    98.82 USDC →   79.2555 MEVI  | att: SI  perdita: 6.0045  rimborso: NON ASSICURATO
  07:46:20    65.80 USDC →   59.3588 MEVI  | att: NO
  07:46:45    56.31 USDC →   50.7821 MEVI  | att: SI  perdita: 4.9008  rimborso: NON ASSICURATO
  07:47:11    56.96 USDC →   38.6051 MEVI  | att: NO
  07:47:36    89.83 USDC →   65.3270 MEVI  | att: NO
  07:48:02    97.14 USDC →   77.2845 MEVI  | att: NO
  07:48:27    51.82 USDC →   45.1032 MEVI  | att: NO
  07:48:53    71.88 USDC →   69.2899 MEVI  | att: NO
  07:49:18    51.13 USDC →   36.6042 MEVI  | att: NO
  07:53:08    73.80 USDC →   59.2676 MEVI  | att: NO
  07:53:33    99.52 USDC →   85.0817 MEVI  | att: SI  perdita: 7.7444  rimborso: NON ASSICURATO
  07:54:00    94.30 USDC →   86.1551 MEVI  | att: NO
  07:54:25    94.36 USDC →   64.5863 MEVI  | att: NO
  07:54:51    65.32 USDC →   50.4218 MEVI  | att: NO
  07:55:16    90.32 USDC →   72.7707 MEVI  | att: NO
  07:55:42    73.57 USDC →   64.6972 MEVI  | att: NO
  07:56:07    55.22 USDC →   50.0920 MEVI  | att: NO
  07:56:33    76.79 USDC →   67.5851 MEVI  | att: NO
  07:56:59    95.62 USDC →   63.2092 MEVI  | att: NO
  07:57:24    57.97 USDC →   43.8499 MEVI  | att: NO
  07:57:50    53.36 USDC →   43.1287 MEVI  | att: NO
  07:58:15    65.38 USDC →   52.6386 MEVI  | att: NO
  07:58:40    55.67 USDC →   49.4654 MEVI  | att: NO
  07:59:06    59.62 USDC →   53.0803 MEVI  | att: NO
  07:59:32    73.97 USDC →   44.5919 MEVI  | att: NO
  07:59:59    72.58 USDC →   54.8646 MEVI  | att: NO
  08:00:23    51.05 USDC →   40.2312 MEVI  | att: NO
  08:00:49    98.37 USDC →   77.0578 MEVI  | att: NO
  08:01:15    52.17 USDC →   45.2265 MEVI  | att: NO
  08:01:40    95.62 USDC →   85.3537 MEVI  | att: NO
  08:02:06    64.86 USDC →   43.1544 MEVI  | att: NO
  08:02:31    92.33 USDC →   71.0078 MEVI  | att: SI  perdita: 5.4082  rimborso: NON ASSICURATO
  08:02:57    65.25 USDC →   53.6999 MEVI  | att: NO
  08:03:22    77.27 USDC →   67.1990 MEVI  | att: NO
  08:03:48    91.95 USDC →   87.8753 MEVI  | att: NO
  08:04:13    84.61 USDC →   80.8286 MEVI  | att: NO
  08:04:39    53.54 USDC →   38.6084 MEVI  | att: NO
  08:05:04    51.75 USDC →   40.6794 MEVI  | att: NO
  08:05:32    64.85 USDC →   51.0906 MEVI  | att: NO
  08:05:57    60.54 USDC →   34.4000 MEVI  | att: SI  perdita: 1.0612  rimborso: NON ASSICURATO
  08:06:23    61.73 USDC →   53.8102 MEVI  | att: NO
  08:06:49    91.88 USDC →   82.6973 MEVI  | att: NO
  08:07:14    57.87 USDC →   42.9722 MEVI  | att: NO
  08:07:39    74.40 USDC →   57.2578 MEVI  | att: NO
  08:08:05    88.02 USDC →   64.6033 MEVI  | att: NO
  08:08:30    78.69 USDC →   59.0266 MEVI  | att: NO
  08:08:55    69.59 USDC →   61.8017 MEVI  | att: NO
  08:09:20    54.42 USDC →   37.8748 MEVI  | att: NO
  08:09:45    83.58 USDC →   63.2137 MEVI  | att: NO
  08:10:11    73.02 USDC →   58.0209 MEVI  | att: NO
  08:10:35    75.34 USDC →   61.3498 MEVI  | att: NO
  08:10:58    96.15 USDC →   87.1968 MEVI  | att: NO
  08:11:25    95.37 USDC →   62.0076 MEVI  | att: NO
  08:11:50    73.08 USDC →   36.9795 MEVI  | att: NO
  08:12:16    76.07 USDC →   57.4515 MEVI  | att: NO
  08:12:41    63.71 USDC →   48.2212 MEVI  | att: NO
  08:13:07    74.00 USDC →   57.4630 MEVI  | att: SI  perdita: 2.0804  rimborso: NON ASSICURATO
  08:13:33    88.21 USDC →   81.3582 MEVI  | att: NO
  08:13:58    51.16 USDC →   48.2589 MEVI  | att: NO
  08:14:24    60.33 USDC →   43.3136 MEVI  | att: NO
  08:14:49    76.30 USDC →   63.6267 MEVI  | att: NO
  08:15:14    53.10 USDC →   44.8144 MEVI  | att: NO
  08:15:40    69.17 USDC →   64.7696 MEVI  | att: NO
  08:16:03    68.78 USDC →   66.0961 MEVI  | att: NO
  08:16:28    53.99 USDC →   36.8567 MEVI  | att: SI  perdita: 1.2490  rimborso: NON ASSICURATO
  08:16:53    72.27 USDC →   57.1867 MEVI  | att: NO
  08:17:20    98.40 USDC →   79.2165 MEVI  | att: NO
  08:17:45    51.63 USDC →   43.5665 MEVI  | att: NO
  08:18:10    87.76 USDC →   86.2462 MEVI  | att: NO
  08:18:35    85.85 USDC →   84.4008 MEVI  | att: NO
  08:19:00    78.92 USDC →   56.5265 MEVI  | att: NO
  08:19:26    58.47 USDC →   43.1460 MEVI  | att: NO
  08:19:51    93.18 USDC →   74.1660 MEVI  | att: NO
  08:20:17    50.49 USDC →   47.5525 MEVI  | att: NO
  08:20:42    51.33 USDC →   50.8084 MEVI  | att: NO
  08:21:07    67.89 USDC →   48.2973 MEVI  | att: NO
  08:21:32    73.24 USDC →   52.0662 MEVI  | att: NO
  08:21:56    95.47 USDC →   69.2971 MEVI  | att: NO
  08:22:21    70.82 USDC →   64.3409 MEVI  | att: NO
  08:22:46    68.90 USDC →   65.1533 MEVI  | att: NO
  08:23:09    90.26 USDC →   62.6373 MEVI  | att: NO
  08:23:34    66.99 USDC →   48.2256 MEVI  | att: NO
  08:24:00    58.34 USDC →   41.3701 MEVI  | att: NO
  08:24:26    93.41 USDC →   72.6813 MEVI  | att: NO
  08:24:51    63.45 USDC →   52.5772 MEVI  | att: NO
  08:25:17    83.47 USDC →   82.0994 MEVI  | att: NO
  08:25:42    86.96 USDC →   62.3122 MEVI  | att: NO
  08:26:08    89.18 USDC →   65.5757 MEVI  | att: NO
  08:26:34    77.77 USDC →   58.1010 MEVI  | att: NO
  08:26:59    83.76 USDC →   67.7769 MEVI  | att: NO
  08:27:25    63.58 USDC →   53.3745 MEVI  | att: SI  perdita: 2.0113  rimborso: NON ASSICURATO
  08:27:50    55.00 USDC →   52.3003 MEVI  | att: SI  perdita: 2.1013  rimborso: NON ASSICURATO
  08:28:16    55.71 USDC →   38.5724 MEVI  | att: SI  perdita: 1.3166  rimborso: NON ASSICURATO
  08:28:43    79.26 USDC →   56.1733 MEVI  | att: NO
  08:29:09    64.06 USDC →   49.1173 MEVI  | att: NO
  08:29:35    86.01 USDC →   69.5322 MEVI  | att: NO
  08:30:00    57.44 USDC →   48.4151 MEVI  | att: NO
  08:30:24    60.42 USDC →   58.4583 MEVI  | att: NO
  08:30:50    55.32 USDC →   38.4657 MEVI  | att: NO
  08:31:15    71.13 USDC →   53.2805 MEVI  | att: NO
  08:31:41    55.24 USDC →   43.8685 MEVI  | att: NO
  08:32:04    82.09 USDC →   69.3993 MEVI  | att: NO
  08:32:30    51.91 USDC →   47.7649 MEVI  | att: NO
  08:32:56    63.31 USDC →   43.7604 MEVI  | att: NO
  08:33:21    74.19 USDC →   53.9807 MEVI  | att: NO
  08:33:47    68.36 USDC →   49.1869 MEVI  | att: SI  perdita: 4.3512  rimborso: NON ASSICURATO
  08:34:13    81.98 USDC →   67.5189 MEVI  | att: NO
  08:34:37    87.63 USDC →   72.8365 MEVI  | att: NO
  08:35:04    93.66 USDC →   77.9761 MEVI  | att: NO
  08:35:29    75.31 USDC →   46.2542 MEVI  | att: NO
  08:35:55    55.11 USDC →   40.6437 MEVI  | att: NO
  08:36:20    92.99 USDC →   69.0701 MEVI  | att: NO
  08:36:45    90.68 USDC →   70.6287 MEVI  | att: NO
  08:37:10    69.37 USDC →   53.7697 MEVI  | att: NO
  08:37:36    77.73 USDC →   63.8192 MEVI  | att: NO
  08:38:02    65.07 USDC →   44.0851 MEVI  | att: NO
  08:38:27    55.59 USDC →   43.7306 MEVI  | att: NO
  08:38:53    54.16 USDC →   46.3345 MEVI  | att: NO
  08:39:16    91.87 USDC →   77.2250 MEVI  | att: NO
  08:39:42    78.23 USDC →   72.6314 MEVI  | att: NO
  08:40:08    86.18 USDC →   84.7198 MEVI  | att: NO
  08:40:50    56.98 USDC →   56.3380 MEVI  | att: NO
  08:41:15    83.35 USDC →   81.9833 MEVI  | att: NO
  08:41:41    95.97 USDC →   94.1626 MEVI  | att: NO
  08:42:05    67.30 USDC →   46.2627 MEVI  | att: NO
  08:42:31    82.76 USDC →   63.2293 MEVI  | att: NO
  08:42:57    89.18 USDC →   71.9003 MEVI  | att: SI  perdita: 2.6537  rimborso: NON ASSICURATO
  08:43:22    54.11 USDC →   53.6952 MEVI  | att: NO
  08:43:46    69.67 USDC →   68.7126 MEVI  | att: NO
  08:44:12    67.97 USDC →   46.4498 MEVI  | att: NO
  08:44:36    94.17 USDC →   67.5788 MEVI  | att: NO
  08:45:00    67.02 USDC →   48.2112 MEVI  | att: NO
  08:45:26    68.32 USDC →   47.9064 MEVI  | att: SI  perdita: 1.6459  rimborso: NON ASSICURATO
  08:45:52    72.88 USDC →   71.8330 MEVI  | att: NO
  08:46:19    64.63 USDC →   63.8053 MEVI  | att: NO
  08:46:44    71.45 USDC →   49.3967 MEVI  | att: NO
  08:47:09    77.09 USDC →   57.1631 MEVI  | att: NO
  08:47:34    60.65 USDC →   35.1018 MEVI  | att: NO
  08:48:00    59.44 USDC →   43.1818 MEVI  | att: SI  perdita: 1.5108  rimborso: NON ASSICURATO
  08:48:25    55.99 USDC →   45.6458 MEVI  | att: NO
  08:48:51    51.72 USDC →   49.8403 MEVI  | att: NO
  08:49:16    75.70 USDC →   55.1658 MEVI  | att: NO
  08:49:42    88.59 USDC →   67.4601 MEVI  | att: NO
  08:50:08    67.61 USDC →   50.5852 MEVI  | att: NO
  08:50:32    60.35 USDC →   48.4497 MEVI  | att: NO
  08:50:57    69.93 USDC →   53.1936 MEVI  | att: SI  perdita: 1.9055  rimborso: NON ASSICURATO
  08:51:23    71.64 USDC →   70.6280 MEVI  | att: NO
  08:51:46    94.26 USDC →   66.4592 MEVI  | att: NO
  08:52:13    86.90 USDC →   67.3869 MEVI  | att: NO
  08:52:38    73.85 USDC →   55.8689 MEVI  | att: SI  perdita: 1.9957  rimborso: NON ASSICURATO
  08:53:04    95.24 USDC →   73.5215 MEVI  | att: NO
  08:53:29    50.36 USDC →   29.5326 MEVI  | att: NO
  08:53:53    50.79 USDC →   48.1909 MEVI  | att: NO
  08:54:19    54.13 USDC →   39.0398 MEVI  | att: NO
  08:54:45    77.20 USDC →   57.4100 MEVI  | att: SI  perdita: 2.0328  rimborso: NON ASSICURATO
  08:55:10    76.72 USDC →   56.7211 MEVI  | att: NO
  08:55:36    59.55 USDC →   45.8350 MEVI  | att: NO
  08:55:59    85.82 USDC →   49.8311 MEVI  | att: NO
  08:56:24    88.31 USDC →   81.9815 MEVI  | att: NO
  08:56:50    99.36 USDC →   68.2159 MEVI  | att: NO
  08:57:16    98.53 USDC →   74.3276 MEVI  | att: NO
  08:57:41    98.08 USDC →   73.6381 MEVI  | att: NO
  08:58:08    59.89 USDC →   44.2618 MEVI  | att: NO
  08:58:34    87.91 USDC →   73.4409 MEVI  | att: NO
  08:58:59    70.33 USDC →   69.3545 MEVI  | att: NO
  08:59:25    55.15 USDC →   37.5938 MEVI  | att: NO
  08:59:48    85.73 USDC →   63.8373 MEVI  | att: NO
  09:00:14    79.13 USDC →   60.7115 MEVI  | att: NO
  09:00:40    55.10 USDC →   41.9654 MEVI  | att: NO
  09:01:04    88.88 USDC →   72.7044 MEVI  | att: NO
  09:01:29    90.35 USDC →   59.9371 MEVI  | att: NO
  09:01:55    95.46 USDC →   70.1223 MEVI  | att: SI  perdita: 2.4673  rimborso: NON ASSICURATO
  09:02:21    76.71 USDC →   57.4587 MEVI  | att: NO
  09:02:46    87.80 USDC →   74.4215 MEVI  | att: NO
  09:03:13    54.17 USDC →   46.0512 MEVI  | att: NO
  09:03:39    65.49 USDC →   60.4642 MEVI  | att: SI  perdita: 2.3927  rimborso: NON ASSICURATO
  09:04:04    81.29 USDC →   55.7536 MEVI  | att: NO
  09:04:30    82.36 USDC →   62.0719 MEVI  | att: NO
  09:04:55    57.07 USDC →   42.2985 MEVI  | att: NO
  09:05:21    61.78 USDC →   44.7738 MEVI  | att: NO
  09:05:46    58.78 USDC →   49.7211 MEVI  | att: NO
  09:06:10    67.42 USDC →   63.1155 MEVI  | att: NO
  09:06:36    96.16 USDC →   70.5487 MEVI  | att: NO
  09:07:02    97.08 USDC →   79.5082 MEVI  | att: NO
  09:07:27    80.43 USDC →   63.9919 MEVI  | att: SI  perdita: 2.3458  rimborso: NON ASSICURATO
  09:07:52    77.03 USDC →   68.4883 MEVI  | att: NO
  09:08:18    68.17 USDC →   67.2531 MEVI  | att: NO
  09:08:43    52.51 USDC →   37.3916 MEVI  | att: NO
  09:09:11    76.28 USDC →   54.8240 MEVI  | att: NO
  09:09:36    65.01 USDC →   50.1363 MEVI  | att: NO
  09:10:02    53.66 USDC →   42.1205 MEVI  | att: NO
  09:10:27    54.42 USDC →   42.2554 MEVI  | att: NO
  09:10:53    81.36 USDC →   77.0188 MEVI  | att: NO
  09:11:19    94.24 USDC →   92.4966 MEVI  | att: NO
  09:11:44    95.30 USDC →   68.0527 MEVI  | att: NO
  09:12:10    60.78 USDC →   47.7448 MEVI  | att: NO
  09:12:36    70.48 USDC →   56.1085 MEVI  | att: NO
  09:13:01    96.53 USDC →   80.6900 MEVI  | att: NO
  09:13:27    51.08 USDC →   50.5634 MEVI  | att: NO
  09:13:53    65.01 USDC →   60.1234 MEVI  | att: SI  perdita: 4.0522  rimborso: NON ASSICURATO
  09:14:19    63.81 USDC →   44.8841 MEVI  | att: NO
  09:14:44    83.29 USDC →   67.0994 MEVI  | att: NO
  09:15:11    79.85 USDC →   64.7737 MEVI  | att: NO
  09:15:36    52.77 USDC →   42.2459 MEVI  | att: NO
  09:16:02    65.48 USDC →   62.8174 MEVI  | att: NO
  09:16:27    59.43 USDC →   54.9772 MEVI  | att: SI  perdita: 3.7547  rimborso: NON ASSICURATO
  09:16:53    72.32 USDC →   50.5723 MEVI  | att: NO
  09:17:19    90.29 USDC →   67.0722 MEVI  | att: NO
  09:17:44    88.97 USDC →   65.8656 MEVI  | att: NO
